upid,tgtplatethickness1,tgtwidth,steelspec,discharge,rm_time,fm_time,staying_time_pre,staying_time_1,staying_time_2,staying_time_soak,in_fce_time,cooltime,discharge_rm-fm
18918120000,0.0133,2.59,L450M,67.076,145.014,86.353,167,68,68,50,354,7.359,113.18
18918121000,0.0133,2.59,L450M,92.884,138.953,104.836,169,75,59,48,352,7.359,116.07
18918122000,0.0133,2.59,L450M,81.488,136.559,87.212,177,68,64,42,352,7.356,136.23
18918123000,0.0133,2.59,L450M,66.512,126.678,82.031,169,66,67,50,353,7.358,148.599
18918124000,0.0133,2.59,L450M,47.873,125.948,82.031,168,67,68,50,354,7.359,152.304
18918125000,0.0133,2.59,L450M,81.675,142.851,83.321,178,61,64,48,352,7.359,125.144
18918126000,0.0133,2.59,L450M,73.157,142.034,84.33,180,58,73,40,351,7.359,117.217
18918127000,0.0133,2.59,L450M,60.07,134.925,85.729,170,71,61,49,352,7.359,113.722
18918128000,0.0162,2.269,KA32-TM,48.242,140.312,100.035,168,58,77,49,353,7.349,128.495
18918129000,0.0197,2.088,SM490A,86.326,149.661,178.792,179,55,67,49,351,0,62.88
18918130000,0.02195,2.285,SM490A,84.034,153.739,119.953,173,53,68,47,342,0,273.417
18918131000,0.02725,1.936,AB/AH32,85.279,169.208,89.848,171,63,69,48,352,0,244.753
18918132000,0.04838,2.587,Q345R,109.366,102.918,115.631,170,54,85,42,352,0,492.577
18918133000,0.05033,2.587,VL E36-TM,83.923,149.227,101.287,174,58,67,48,348,18.462,566.066
18918134000,0.05033,2.587,VL E36-TM,73.632,165.792,87.159,168,56,67,49,341,18.462,594.73
18918135000,0.05033,2.587,VL E36-TM,59.958,146.495,97.578,168,64,69,49,352,18.462,629.577
18918136000,0.05033,2.587,VL E36-TM,48.97,161.229,97.87,159,64,76,44,344,18.462,621.707
18918137000,0.03968,2.592,Q460D,79.129,116.88,94.462,170,57,72,44,344,21.25,713.806
18918138000,0.06059,1.737,BWELDY900QL2,81.906,130.564,165.647,171,56,75,45,348,0,567.257
18918139000,0.06059,1.737,BWELDY900QL2,55.344,101.135,79.974,164,65,66,55,351,0,636.715
18918140000,0.0183,2.127,S30408,61.839,121.875,76.271,167,65,75,43,351,0,102.389
18918141000,0.0423,1.657,304/304L,113.322,51.03,70.467,169,56,73,42,340,0,131.47
18918142000,0.0483,2.003,S30403,85.083,108.192,44.161,167,62,67,50,347,0,137.369
18918143000,0.0483,2.003,S30403,91.004,105.449,92.016,165,57,77,48,347,0,66.808
18918144000,0.0523,1.687,S30408,134.877,52.704,101.857,166,66,75,40,348,0,70.468
18918145000,0.0503,1.657,304L,121.996,62.789,120.141,161,62,74,39,337,0,105.603
18918146000,0.05607,1.667,304,86.745,72.291,43.641,168,62,68,47,346,0,152.445
18918147000,0.05607,1.667,304,62.643,65.949,70.883,166,56,75,48,346,0,114.204
18918148000,0.05607,1.667,304,65.051,78.377,43.681,165,68,66,45,345,0,66.573
18918149000,0.05607,1.667,304,86.421,55.628,53.134,163,63,69,44,341,0,39.131
18918150000,0.05607,1.667,304,81.908,76.841,42.814,166,66,66,45,344,0,38.929
18918151000,0.05607,1.667,304,63.455,53.855,42.897,165,59,75,43,343,0,39.03
18918152000,0.05607,1.667,304,54.876,56.193,41.858,152,75,69,42,339,0,38.833
18918153000,0.05607,1.667,304,94.103,79.874,42.382,160,57,77,41,336,0,38.974
18918154000,0.05607,1.667,304,80.527,65.326,41.915,153,66,69,48,337,0,38.785
18918155000,0.05607,1.667,304,60.144,74.64,43.102,127,67,79,37,311,0,38.784
18918156000,0.05607,1.667,304,51.257,159.887,42.374,127,75,61,47,311,0,38.737
18918157000,0.05607,1.667,304,118.984,51.551,43.425,136,58,75,40,310,0,42.975
18918158000,0.05607,1.667,304,79.1,47.557,41.762,127,66,75,42,310,0,39.022
18918159000,0.05607,1.667,304,73.003,49.587,40.649,127,64,74,44,310,0,38.497
18918160000,0.05607,1.667,304,50.712,68.845,41.278,123,76,68,39,308,0,38.681
18918161000,0.05607,1.667,304,81.325,62.542,44.017,132,56,75,42,306,0,38.597
18918162000,0.05607,1.667,304,84.609,69.17,41.423,125,64,75,43,308,0,38.739
18918163000,0.05607,1.667,304,57.86,92.25,43.046,124,64,76,42,307,0,48.722
18918164000,0.05607,1.667,304,51.711,61.336,43.012,133,65,65,42,306,0,78.054
18918165000,0.05607,1.667,304,81.162,52.647,41.771,125,64,70,44,304,0,38.641
18918166000,0.05607,1.667,304,81.308,68.01,42.05,122,65,68,49,305,0,38.489
18918167000,0.05607,1.667,304,59.737,53.328,41.767,122,66,73,43,305,0,38.882
18918168000,0.0653,1.952,304L,73.157,159.259,40.943,130,66,62,45,304,0,48.386
18918169000,0.0563,1.987,S30408,120.769,86.977,42.527,120,67,69,41,298,0,37.773
18918170000,0.0523,2.417,S30403,81.921,90.43,65.854,122,73,62,40,297,0,36.86
18918171000,0.0503,2.707,S30403,93.451,87.276,57.403,120,64,69,36,291,0,38.544
18918172000,0.0403,2.887,S30403,65.725,91.1,54.998,121,65,66,37,290,0,36.433
18918190000,0.11934,1.74,BD,131.595,231.317,1.872,124,62,70,173,430,0,38.785
18918191000,0.15917,1.709,BD,87.784,45.119,2.4,122,54,66,174,417,0,38.007
18918192000,0.15917,1.709,BD,76.902,45.614,2.593,129,56,67,173,426,0,38.401
18918193000,0.15917,1.709,BD,82.709,45.491,2.591,121,60,60,173,415,0,38.402
18918194000,0.15917,1.709,BD,76.106,40.807,2.065,122,58,64,172,417,0,38.88
18918195000,0.15917,1.709,BD,58.754,44.447,2.299,131,58,40,189,419,0,38.355
18918196000,0.15917,1.709,BD,52.168,45.357,2.638,125,60,45,189,420,0,37.824
18918197000,0.15917,1.709,BD,82.901,45.561,2.592,118,59,61,173,412,0,40.271
18918198000,0.15917,1.709,BD,75.399,40.745,1.92,124,59,66,169,419,0,39.022
18918199000,0.05891,2.152,B780CF,81.533,143.13,127.334,123,53,114,119,410,0,510.915
18918200000,0.04744,3.267,07MnNiMoDR,102.515,190.413,86.604,115,56,118,121,411,0,459.545
18918201000,0.04744,3.267,07MnNiMoDR,119.387,504.043,112.989,116,60,133,104,415,0,240.729
18918202000,0.02545,3.837,L485M,164.04,176.453,173.708,113,62,204,39,420,13.571,412.753
18918203000,0.02545,3.837,L485M,134.34,197.569,165.032,129,40,116,134,420,13.571,419.465
18918204000,0.02545,3.817,L485M,137.942,207.22,157.583,120,48,118,137,424,13.571,403.768
18918205000,0.02545,3.838,L485M,196.285,246.438,160.03,119,54,201,49,425,13.571,340.851
18918207000,0.02545,3.837,L485M,81.678,194.025,163.969,129,39,119,143,431,13.571,454.796
18918208000,0.02545,3.837,L485M,141.991,207.448,166.181,120,45,121,147,434,13.571,435.794
18918209000,0.02545,3.817,L485M,150.235,220.033,159.404,111,59,193,63,427,13.571,403.82
18918211000,0.02545,3.837,L485M,142.065,228.377,158.69,127,42,201,66,437,13.571,399.468
18918212000,0.02545,3.837,L485M,110.936,215.859,160.221,119,42,200,71,433,13.571,421.775
18918213000,0.02545,3.837,L485M,144.141,216.914,160.899,115,53,192,74,435,13.571,380.005
18918214000,0.02545,3.837,L485M,161.755,185.896,161.799,116,57,204,63,441,13.571,372.974
18918215000,0.02545,3.837,L485M,94.61,200.644,154.136,117,36,207,78,439,13.571,414.72
18918216000,0.02545,3.837,L485M,72.815,201.595,158.411,112,44,202,83,442,13.571,424.218
18918217000,0.02545,3.837,L485M,99.771,215.772,157.875,110,60,192,79,442,13.571,433.488
18918218000,0.02545,3.837,L485M,100.021,203.386,155.29,113,64,197,73,448,13.571,409.956
18918219000,0.02545,3.837,L485M,144.742,167.091,152.304,114,110,148,76,448,13.571,383.604
18918220000,0.02545,3.837,L485M,91.288,220.367,160.505,106,115,149,79,450,13.571,381.508
18918221000,0.02545,3.837,L485M,113.515,210.963,154.984,113,125,134,78,450,13.571,384.876
18918222000,0.02545,3.802,L485M,77.729,236.065,152.4,118,193,62,78,452,13.571,396.344
18918223000,0.02545,3.802,L485M,56.46,234.423,135.021,98,108,162,73,443,13.571,399.938
18918224000,0.02545,3.802,L485M,51.422,192.013,162.717,106,110,163,76,457,13.571,466.168
18918225000,0.02545,3.802,L485M,81.152,196.133,157.579,106,192,77,74,450,13.571,473.672
18918226000,0.02545,3.802,L485M,76.94,186.34,159.074,116,186,77,74,454,13.571,480.717
18918227000,0.02545,3.802,L485M,59.56,165.226,158.781,103,110,168,74,456,13.571,478.561
18918228000,0.02205,3.35,L485M,49.812,155.094,141.646,101,110,171,78,461,11.406,356.731
18918229000,0.02205,3.345,L485M,80.472,167.332,133.906,111,186,89,75,463,11.416,350.4
18918230000,0.02625,3.19,X70M,77.062,159.795,151.289,113,190,85,75,464,13.846,507.701
18918231000,0.02625,3.19,X70M,58.523,200.251,153.652,92,199,92,75,458,13.846,469.354
18918237000,0.02575,4.485,X80M,81.913,154.998,172.613,113,182,105,70,471,7.857,755.616
18918238000,0.02575,4.485,X80M,75.294,159.019,170.401,179,125,98,70,473,7.857,726.629
18918239000,0.02575,4.485,X80M,57.477,159.793,171.026,148,146,101,69,465,7.857,744.726
18918240000,0.03085,4.525,X80M,51.441,183.071,197.518,157,148,101,70,477,8,716.405
18918241000,0.03085,4.44,X80M,82.191,172.021,194.451,183,118,104,66,471,8,736.518
18918248000,0.03085,4.485,X80M,50.651,179.568,178.225,147,169,101,76,494,8,770.405
18918249000,0.03085,4.485,X80M,85.272,183.601,180.336,238,82,99,76,495,8,723.605
18918250000,0.03968,2.592,Q550CFD,82.242,151.676,131.127,242,82,98,76,499,33.973,747.031
18918254000,0.0197,2.278,Q390D,77.38,197.134,155.088,248,89,94,86,517,0,334.662
18918255000,0.01971,2.308,Q390D,101.873,196.702,144.77,237,101,93,87,519,0,303.897
18918256000,0.01971,2.308,Q390D,80.84,272.455,221.562,241,101,94,85,522,0,198.004
18918257000,0.05925,2.502,S355J0-AR,124.23,164.02,161.082,254,86,93,83,517,0,699.45
18918258000,0.12094,2.115,Q345qD,100.513,68.446,51.404,241,96,107,71,515,0,910.554
18918260000,0.08461,1.987,Q345B,52.669,150.81,68.498,253,100,105,71,530,0,852.197
18918261000,0.06449,2.505,Q345B,78.04,169.536,85.195,247,99,105,67,519,0,765.408
18918262000,0.08084,2.597,SX780CF,81.557,135.65,97.548,260,84,102,76,523,0,663.782
18918263000,0.05022,2.177,Q550D,57.814,140.88,105.646,261,94,99,80,535,0,519.603
18918265000,0.032,3.109,BWELDY700QL2,64.703,131.569,164.794,262,101,90,93,547,0,260.921
18918266000,0.01473,2.892,Gr.483 CAT.II,75.018,158.311,81.409,258,100,87,94,540,8.967,125.906
18918267000,0.01473,2.892,Gr.483 CAT.II,57.083,141.887,80.778,272,82,104,93,552,8.981,118.611
18918268000,0.01473,2.892,Gr.483 CAT.II,50.124,174.089,80.888,277,97,86,93,554,8.981,84.475
18918269000,0.01473,2.892,Gr.483 CAT.II,88.717,144.915,83.377,279,83,94,80,536,8.979,103.579
18918270000,0.01473,2.892,Gr.483 CAT.II,75.105,157.1,81.799,269,90,115,69,544,8.979,98.352
18918271000,0.01473,2.892,Gr.483 CAT.II,57.179,183.992,84.045,285,86,97,90,559,8.979,62.78
18918272000,0.01473,2.892,Gr.483 CAT.II,71.365,153.015,82.616,288,83,97,91,559,8.982,93.791
18918273000,0.01473,2.892,Gr.483 CAT.II,81.53,164.499,84.154,290,79,105,65,540,8.982,92.628
18918274000,0.01473,2.892,Gr.483 CAT.II,75.62,171.125,81.983,276,80,119,65,541,8.981,84.914
18918275000,0.01473,2.892,Gr.483 CAT.II,67.181,178.505,84.571,226,81,106,78,492,8.983,66.864
18918276000,0.01473,2.892,Gr.483 CAT.II,79.805,199.245,84.732,230,80,104,79,494,8.983,68.161
18918277000,0.01473,2.892,Gr.483 CAT.II,210.47,145.486,82.028,216,77,107,74,475,8.977,88.564
18918278000,0.01473,2.892,Gr.483 CAT.II,80.942,146.215,83.616,217,79,115,70,481,8.979,118.841
18918279000,0.01473,2.892,Gr.483 CAT.II,62.805,168.425,86.396,239,78,121,62,502,8.979,84.391
18918280000,0.01473,2.892,Gr.483 CAT.II,100.139,160.658,80.838,155,100,88,63,407,8.979,122.5
18918281000,0.01473,2.892,Gr.483 CAT.II,49.804,161.863,85.865,243,77,131,71,522,8.978,134.403
18918282000,0.01473,2.892,Gr.483 CAT.II,75.026,158.685,96.715,143,105,89,94,432,8.98,118.943
18918283000,0.01473,2.892,Gr.483 CAT.II,56.534,150.531,85.824,244,91,113,67,516,8.982,138.184
18918284000,0.01473,2.892,Gr.483 CAT.II,52.763,151.776,85.44,253,84,115,66,519,8.984,126.009
18918285000,0.01473,2.892,Gr.483 CAT.II,81.217,154.572,87.557,168,96,98,65,428,8.984,117.452
18918286000,0.01473,2.892,Gr.483 CAT.II,75.145,173.725,82.983,149,103,113,67,432,8.984,114.431
18918287000,0.01473,2.892,Gr.483 CAT.II,69.245,137.522,87.839,170,86,109,66,432,8.984,117.068
18918288000,0.01473,2.892,Gr.483 CAT.II,50.343,137.47,87.652,248,96,110,68,522,8.984,143.419
18918289000,0.01473,2.892,Gr.483 CAT.II,80.508,147.552,85.288,177,93,96,66,433,8.984,113.146
18918290000,0.0172,2.584,L450M,75.933,160.801,84.054,163,97,102,74,437,8.869,128.014
18918291000,0.0172,2.584,L450M,56.857,143.858,81.8,179,85,106,68,439,8.869,152.252
18918292000,0.0172,2.584,L450M,50.286,150.481,81.268,173,95,106,70,446,8.869,126.621
18918293000,0.0172,2.584,L450M,81.487,153.454,80.636,180,103,81,69,435,8.869,86.876
18918294000,0.0172,2.584,L450M,75.439,173.325,84.239,161,106,97,65,431,8.869,88.76
18918295000,0.0172,2.584,L450M,57.399,142.555,80.54,161,105,97,66,431,8.87,92.604
18918296000,0.0172,2.584,L450M,49.675,148.943,79.636,181,103,118,46,450,8.87,90.625
18918297000,0.0172,2.584,L450M,81.249,164.214,82.797,173,109,74,66,425,8.87,90.335
18918298000,0.0172,2.584,L450M,76.007,150.668,77.846,171,105,108,51,438,8.87,92.499
18918299000,0.0172,2.584,L450M,57.32,129.933,81.393,158,102,110,50,422,8.867,110.164
18918300000,0.0172,2.584,L450M,50.559,132.083,79.865,174,104,111,49,441,8.866,102.167
18918301000,0.0172,2.584,L450M,81.961,134.086,87.955,182,84,97,50,416,8.866,125.355
18918302000,0.0172,2.584,L450M,75.929,159.308,82.833,181,86,110,50,429,8.87,105.693
18918303000,0.0172,2.584,L450M,57.388,137.373,83.735,182,94,101,50,430,8.87,122.049
18918304000,0.0172,2.584,L450M,63.298,146.999,86.214,184,103,92,51,432,8.868,90.04
18918305000,0.0172,2.584,L450M,81.161,131.951,86.407,179,74,105,50,410,8.869,134.491
18918306000,0.0172,2.584,L450M,75.686,137.524,88.324,183,101,91,51,427,8.869,129.484
18918307000,0.0172,2.584,L450M,57.15,155.314,89.26,179,103,92,49,425,8.868,110.894
18918308000,0.0172,2.584,L450M,51.13,147.015,88.88,180,102,93,48,425,8.869,118.247
18918309000,0.0172,2.584,L450M,82.22,134.26,84.356,163,97,92,48,402,8.871,119.997
18918310000,0.0172,2.584,L450M,76.898,141.277,88.21,178,99,94,47,420,8.871,112.801
18918311000,0.0172,2.584,L450M,57.888,144.363,81.173,177,96,96,47,417,8.871,107.427
18918312000,0.0172,2.584,L450M,51.009,156.398,83.92,164,108,96,47,417,8.871,92.099
18918313000,0.0172,2.584,L450M,80.975,127.873,87.586,158,94,94,47,395,8.869,124.562
18918314000,0.0172,2.584,L450M,76.552,153.941,87.778,184,85,94,47,413,8.869,89.148
18918315000,0.0172,2.584,L450M,58.586,137.519,86.258,181,85,95,47,410,8.869,110.928
18918316000,0.0172,2.584,L450M,51.637,143.853,86.461,174,96,105,47,424,8.871,100.17
18918317000,0.0172,2.584,L450M,82.613,144.588,85.589,183,73,83,45,386,8.871,126.997
18918318000,0.0172,2.584,L450M,77.113,145.723,86.889,185,86,90,47,409,8.871,113.37
18918319000,0.0172,2.584,L450M,58.179,139.531,84.867,176,85,92,47,403,8.871,121.545
18918320000,0.0172,2.584,L450M,50.685,133.727,86.304,181,116,73,48,420,8.873,125.467
18918321000,0.0172,2.584,L450M,82.537,142.646,86.505,181,73,92,47,395,8.872,130.032
18918322000,0.0172,2.584,L450M,76.545,149.615,85.778,185,99,77,47,410,8.871,111.793
18918323000,0.0172,2.584,L450M,58.48,155.803,85.632,180,92,77,47,397,8.875,105.021
18918324000,0.0172,2.584,L450M,51.082,138.287,86.208,179,108,68,56,412,8.875,118.709
18918325000,0.0172,2.584,L450M,82.375,154.319,86.165,169,93,77,47,388,8.875,89.71
18918326000,0.0172,2.584,L450M,76.694,148.179,86.636,198,81,76,47,404,8.873,102.765
18918327000,0.0172,2.584,L450M,58.481,155.179,83.907,198,81,77,47,405,8.875,95.375
18918328000,0.0172,2.584,L450M,52.092,168.676,85.526,186,91,77,47,403,8.875,89.615
18918329000,0.0172,2.584,L450M,83.073,149.267,85.244,178,80,76,47,384,8.875,103.739
18918330000,0.0172,2.584,L450M,76.237,152.982,87.782,188,79,78,46,393,8.875,108.438
18918331000,0.0172,2.584,L450M,58.458,146.828,86.539,182,91,74,47,396,8.875,114.774
18918332000,0.0172,2.584,L450M,51.375,152.114,87.589,183,92,74,47,398,8.875,111.415
18918333000,0.0172,2.584,L450M,82.506,125.904,90.683,174,83,75,46,381,8.877,130.461
18918334000,0.0172,2.584,L450M,76.592,141.647,89.005,188,84,74,47,395,8.877,110.735
18918335000,0.0172,2.584,L450M,58.34,142.89,85.728,178,94,72,47,394,8.875,115.578
18918336000,0.0172,2.584,L450M,51.369,154.937,85.536,177,93,65,55,393,8.875,107.419
18918337000,0.01473,2.892,Gr.483 CAT.II,82.486,136.857,85.96,169,85,73,48,377,8.981,115.681
18918338000,0.01473,2.892,Gr.483 CAT.II,78.953,135.589,85.728,188,80,76,46,392,8.98,103.211
18918339000,0.01473,2.892,Gr.483 CAT.II,61.211,139.544,83.336,173,94,73,48,390,8.98,97.625
18918340000,0.01473,2.892,Gr.483 CAT.II,53.644,138.72,83.619,206,62,73,48,391,8.98,99.253
18918341000,0.01473,2.892,Gr.483 CAT.II,83.046,147.786,89.701,153,82,75,46,358,8.977,105.363
18918342000,0.01473,2.892,Gr.483 CAT.II,76.246,141.065,84.248,183,67,72,48,372,8.981,92.736
18918343000,0.01473,2.892,Gr.483 CAT.II,58.328,146.023,83.805,183,66,75,46,372,8.981,101.188
18918344000,0.01473,2.892,Gr.483 CAT.II,51.748,154.229,84.463,204,65,73,48,392,8.981,91.542
18918345000,0.01473,2.892,Gr.483 CAT.II,85.074,137.364,84.632,176,67,73,47,365,8.981,101.571
18918346000,0.01473,2.892,Gr.483 CAT.II,76.057,142.176,83.082,180,66,74,47,369,8.981,118.755
18918347000,0.01473,2.892,Gr.483 CAT.II,61.466,144.622,81.55,178,67,74,46,367,8.98,98.929
18918348000,0.01473,2.892,Gr.483 CAT.II,53.822,144.001,86.209,187,66,74,48,377,8.98,92.833
18918349000,0.01473,2.892,Gr.483 CAT.II,82.278,145.588,81.896,175,67,72,47,362,8.976,108.137
18918350000,0.01473,2.892,Gr.483 CAT.II,79.082,151.21,81.7,177,68,73,46,365,8.979,115.82
18918351000,0.01473,2.892,Gr.483 CAT.II,58.054,160.558,82.364,177,66,72,47,364,8.979,99.309
18918352000,0.01473,2.892,Gr.483 CAT.II,54.029,154.359,82.421,192,63,73,48,378,0,98.593
18918353000,0.01473,2.892,Gr.483 CAT.II,84.964,145.254,81.876,175,66,74,44,360,8.979,108.05
18918354000,0.01473,2.892,Gr.483 CAT.II,79.61,144.998,86.008,167,64,75,44,351,8.979,115.691
18918355000,0.01473,2.892,Gr.483 CAT.II,61.417,137.428,87.396,169,63,75,44,351,8.979,126.202
18918356000,0.01473,2.892,Gr.483 CAT.II,51.169,133.116,81.413,189,63,75,45,373,8.979,131.796
18918357000,0.01473,2.892,Gr.483 CAT.II,84.932,138.287,88.7,163,64,73,45,346,8.98,110.647
18918358000,0.01473,2.892,Gr.483 CAT.II,79.592,117.021,83.571,164,65,73,44,346,8.98,126.717
18918359000,0.01968,4.111,SM490A,58.74,144.628,121.398,165,64,73,46,349,0,100.319
18918360000,0.01968,4.111,SM490A,51.822,145.204,122.878,165,62,74,47,349,0,90.094
18918361000,0.01968,4.111,SM490A,82.683,157.196,121.155,152,65,74,44,337,0,71.618
18918362000,0.01968,4.111,SM490A,76.628,154.087,119.857,165,64,72,47,349,0,86.871
18918363000,0.02463,4.114,SM490A,58.177,144.109,98.918,156,64,73,46,340,0,152.975
18918364000,0.02463,4.114,SM490A,55.542,149.08,91.494,147,63,73,46,331,0,147.84
18918365000,0.02463,4.114,SM490A,111.788,153.744,102.671,148,65,72,45,331,0,134.937
18918366000,0.02463,4.114,SM490A,103.515,123.896,94.845,146,63,73,46,328,0,154.178
18918367000,0.02463,4.114,SM490A,61.048,144.342,94.961,146,63,73,46,329,0,140.578
18918368000,0.03817,2.812,Q345D,80.37,134.742,120.084,146,72,65,45,329,0,382.848
18918369000,0.03817,2.812,Q345D,126.977,121.01,122.262,146,61,74,45,328,0,455.129
18918370000,0.03817,2.812,Q345D,129.821,286.703,121.061,146,62,72,46,327,0,304.18
18919001000,0.02507,4.309,1.00E+170,59.825,201.507,113.186,147,70,64,52,335,0,87.021
18919002000,0.02507,4.309,1.00E+170,104.228,141.31,94.23,146,65,70,53,335,0,90.716
18919003000,0.02507,4.309,1.00E+170,109.474,127.73,93.887,147,71,63,51,333,0,84.282
18919004000,0.02507,4.309,1.00E+170,78.156,112.838,95.141,147,71,63,52,333,0,83.953
18919005000,0.02507,4.309,1.00E+170,59.852,132.149,96.564,147,72,64,50,334,0,84.198
18919006000,0.02507,4.309,1.00E+170,53.12,146.013,95.379,146,73,65,49,334,0,110.015
18919007000,0.02507,4.309,1.00E+170,90.924,108.291,91.732,147,70,64,50,331,0,108.192
18919008000,0.02507,4.309,1.00E+170,77.736,116.354,93.016,143,70,64,49,328,0,112.135
18919009000,0.02507,4.309,1.00E+170,60.122,127.918,91.101,144,71,65,48,328,0,108.334
18919010000,0.02507,4.309,1.00E+170,52.543,140.923,91.921,122,65,64,58,310,0,111.891
18919011000,0.02507,4.309,1.00E+170,85.348,115.825,91.214,128,71,64,47,311,0,114.765
18919012000,0.02507,4.309,1.00E+170,78.118,125.101,92.455,129,70,64,47,310,0,110.342
18919013000,0.02507,4.309,1.00E+170,60.082,122.104,90.096,127,71,64,47,310,0,114.198
18919014000,0.02507,4.309,1.00E+170,53.88,108.239,90.137,125,63,65,56,311,0,106.315
18919015000,0.02507,4.309,1.00E+170,84.745,119.315,90.151,129,70,63,46,309,0,111.175
18919016000,0.01611,3.711,1.00E+170,81.193,163.585,132.568,127,71,63,46,308,0,112.75
18919017000,0.01611,3.711,1.00E+170,95.704,166.464,129.946,125,72,69,39,306,0,86.056
18919018000,0.01611,3.506,1.00E+170,122.287,144.385,131.198,126,64,65,53,309,0,65.604
18919019000,0.01611,3.506,1.00E+170,156.018,188.977,132.375,134,63,71,37,306,0,37.825
18919020000,0.01611,3.506,1.00E+170,200.098,164.964,132.723,136,62,71,36,306,0,60.481
18919021000,0.01411,3.731,1.00E+170,63.014,148.851,138.098,125,71,68,41,306,0,35.952
18919022000,0.01411,3.831,1.00E+170,52.88,138.242,122.253,124,64,76,42,308,0,37.877
18919023000,0.01213,3.396,1.00E+170,86.672,121.435,101.659,133,61,70,39,304,0,38.449
18919024000,0.01815,2.312,1.00E+170,80.632,102.673,117.022,133,61,68,41,305,0,64.271
18919025000,0.01815,2.312,1.00E+170,57.895,102.385,115.931,133,62,67,41,304,0,64.654
18919026000,0.01815,2.312,1.00E+170,51.525,113.532,115.911,123,63,68,51,305,0,63.886
